id,name,location,cuisine,avg_cost_for_two,rating,budget_band
sri-ganesh-juice-junction::koramangala-8th-block,Sri Ganesh Juice Junction,koramangala 8th block,"beverages, juices, fast food",150.0,4.1,low
burger-king::indiranagar,Burger King,indiranagar,"burger, fast food, beverages",600.0,4.0,low
shanmukha::old-airport-road,Shanmukha,old airport road,"biryani, andhra, north indian, chinese",800.0,3.9,low
new-taj::ulsoor,New Taj,ulsoor,"north indian, chinese",300.0,3.3,low
sandhya-veg::brigade-road,Sandhya Veg,brigade road,"south indian, chinese",150.0,3.5,low
dunkin-donuts::brigade-road,Dunkin' Donuts,brigade road,"burger, desserts, fast food",550.0,4.1,low
khan-saheb-grills-and-rolls::indiranagar,Khan Saheb Grills and Rolls,indiranagar,"fast food, rolls",350.0,4.0,low
shahi-family-restaurant::ulsoor,Shahi Family Restaurant,ulsoor,"north indian, chinese, south indian",350.0,3.4,low
pathaan-sir::frazer-town,Pathaan Sir,frazer town,"fast food, rolls, momos",250.0,3.8,low
box8--desi-meals::residency-road,BOX8- Desi Meals,residency road,"north indian, mughlai, fast food",500.0,4.3,low
punjabi-dhaba::ejipura,Punjabi Dhaba,ejipura,"north indian, chinese",350.0,3.5,low
warm-oven::domlur,Warm Oven,domlur,"bakery, desserts",500.0,4.3,low
donne-biryani-house::residency-road,Donne Biryani House,residency road,biryani,400.0,3.3,low
firangi-bake::indiranagar,Firangi Bake,indiranagar,"mexican, italian",600.0,3.9,low
behrouz-biryani::vasanth-nagar,Behrouz Biryani,vasanth nagar,biryani,650.0,4.2,low
corner-house-ice-cream::residency-road,Corner House Ice Cream,residency road,"ice cream, desserts",400.0,4.4,low
chai-point::indiranagar,Chai Point,indiranagar,"tea, beverages, fast food",250.0,4.2,low
empire-restaurant::frazer-town,Empire Restaurant,frazer town,"north indian, mughlai, south indian, chinese",750.0,4.0,low
tadkawala::vasanth-nagar,Tadkawala,vasanth nagar,north indian,200.0,3.5,low
shawarma-time::ulsoor,Shawarma Time,ulsoor,arabian,300.0,3.7,low
bangalore-shadi-biriyani::vasanth-nagar,Bangalore Shadi Biriyani,vasanth nagar,"chinese, north indian",150.0,3.5,low
pizza-hut::shanti-nagar,Pizza Hut,shanti nagar,"pizza, fast food",750.0,3.8,low
roti-shotti::jeevan-bhima-nagar,Roti Shotti,jeevan bhima nagar,north indian,400.0,3.8,low
indian-chicken-biryani-point::richmond-road,Indian Chicken Biryani Point,richmond road,"biryani, south indian",300.0,3.3,low
nando-s::indiranagar,Nando's,indiranagar,"portuguese, african",1200.0,4.3,medium
kfc::cunningham-road,KFC,cunningham road,"burger, fast food",400.0,3.6,low
dakshin-restaurant::brigade-road,Dakshin Restaurant,brigade road,"mangalorean, seafood, north indian, chinese",800.0,3.6,low
kc-das::mg-road,KC Das,mg road,"mithai, street food",200.0,3.9,low
ovenstory-pizza::vasanth-nagar,Ovenstory Pizza,vasanth nagar,pizza,750.0,3.8,low
m-m-a-kababs-rolls-biryani-center::old-madras-road,M.M.A Kababs Rolls & Biryani Center,old madras road,"arabian, mughlai, chinese, kebab, fast food",400.0,2.7,low
richie-rich::race-course-road,Richie Rich,race course road,"desserts, beverages, fast food, ice cream",450.0,4.0,low
belgian-waffle-factory::brigade-road,Belgian Waffle Factory,brigade road,desserts,400.0,4.9,low
no-10-fort-cochin::st-marks-road,No 10 Fort Cochin,st. marks road,"biryani, kerala, seafood, south indian",800.0,3.8,low
shanthi-sagar::ulsoor,Shanthi Sagar,ulsoor,"south indian, north indian, chinese, juices",250.0,4.1,low
savoury-restaurant::frazer-town,Savoury Restaurant,frazer town,"arabian, north indian, chinese, beverages",800.0,4.1,low
faasos::vasanth-nagar,Faasos,vasanth nagar,"north indian, biryani, fast food",500.0,3.8,low
karama-restaurant::frazer-town,Karama Restaurant,frazer town,"arabian, north indian, beverages",750.0,4.4,low
the-mughal-s::frazer-town,The Mughal's,frazer town,"mughlai, north indian, chinese",400.0,3.7,low
potful::domlur,Potful,domlur,"biryani, kebab, rolls, mughlai",650.0,4.1,low
kkr-foodies::st-marks-road,KKR FOODIES,st. marks road,"biryani, chinese, fast food, north indian",400.0,3.1,low
hotel-dil-coorg::ulsoor,Hotel Dil Coorg,ulsoor,"north indian, south indian",300.0,3.6,low
meghana-foods::indiranagar,Meghana Foods,indiranagar,"biryani, chinese, north indian, seafood",750.0,4.2,low
the-milkshake-theory::lavelle-road,The Milkshake Theory,lavelle road,"beverages, fast food",400.0,3.2,low
snack-house::indiranagar,Snack House,indiranagar,"fast food, momos",200.0,3.8,low
indiana-burgers::domlur,Indiana Burgers,domlur,burger,300.0,3.4,low
xpress-biryani::ulsoor,Xpress Biryani,ulsoor,"biryani, north indian, kebab",650.0,4.3,low
cupcake-bliss::domlur,Cupcake Bliss,domlur,bakery,250.0,3.6,low
new-alameen-restaurant::ulsoor,New Alameen Restaurant,ulsoor,"kerala, north indian, chinese",300.0,3.5,low
soda-bottle-opener-wala::lavelle-road,Soda Bottle Opener Wala,lavelle road,"parsi, north indian",1300.0,4.4,medium
smoke-house-deli::lavelle-road,Smoke House Deli,lavelle road,"european, italian, desserts, salad, juices, steak",1600.0,4.6,medium
thai-chy::indiranagar,Thai Chy,indiranagar,"thai, asian, indonesian",1200.0,4.3,medium
donne-biryani-hatti::vasanth-nagar,Donne Biryani Hatti,vasanth nagar,biryani,300.0,3.6,low
kabab-magic::richmond-road,Kabab Magic,richmond road,"north indian, kebab, fast food",500.0,3.9,low
the-good-bowl::vasanth-nagar,The Good Bowl,vasanth nagar,"italian, north indian, biryani",500.0,3.6,low
ishta-upahar::ulsoor,Ishta Upahar,ulsoor,south indian,100.0,3.4,low
krispy-kreme::richmond-road,Krispy Kreme,richmond road,"desserts, beverages",300.0,4.0,low
healthie::indiranagar,Healthie,indiranagar,"healthy food, beverages",600.0,3.9,low
xo-belgian-waffle::brigade-road,XO Belgian Waffle,brigade road,"desserts, beverages",450.0,4.4,low
mani-s-dum-biryani::ulsoor,Mani's Dum Biryani,ulsoor,"biryani, kebab",750.0,4.0,low
subway::lavelle-road,Subway,lavelle road,"salad, fast food",600.0,3.9,low
kaati-zone::church-street,Kaati Zone,church street,"fast food, biryani, rolls",350.0,3.1,low
suryawanshi::indiranagar,Suryawanshi,indiranagar,"seafood, maharashtrian",700.0,4.2,low
portland-steakhouse-cafe::mg-road,Portland Steakhouse & Cafe,mg road,"steak, italian, continental, american, burger, bbq, salad",1500.0,4.3,medium
wow-momo::brigade-road,WOW! Momo,brigade road,"chinese, momos",400.0,3.7,low
thalis-of-india::indiranagar,Thalis Of India,indiranagar,"south indian, north indian, beverages",500.0,3.4,low
keventers::indiranagar,Keventers,indiranagar,"desserts, beverages, ice cream",400.0,4.0,low
utse-kitchen::commercial-street,Utse Kitchen,commercial street,"nepalese, tibetan, momos",800.0,4.2,low
shawarma-inc::brigade-road,Shawarma Inc,brigade road,"rolls, lebanese",250.0,3.1,low
alampur-bar-and-restaurant::race-course-road,Alampur Bar And Restaurant,race course road,"chinese, south indian, north indian",900.0,3.7,medium
sgs-non-veg---gundu-pulav::st-marks-road,SGS Non Veg - Gundu Pulav,st. marks road,"biryani, fast food",400.0,3.9,low
hotel-fanoos::richmond-road,Hotel Fanoos,richmond road,"arabian, biryani, rolls, kebab",400.0,4.0,low
laughing-llama-gastropub::brigade-road,Laughing Llama Gastropub,brigade road,"finger food, continental, pizza",1600.0,4.3,medium
imperial-restaurant::indiranagar,Imperial Restaurant,indiranagar,"north indian, chinese, biryani, kebab, juices",800.0,3.9,low
oregano-pizzeria::frazer-town,Oregano Pizzeria,frazer town,"italian, pizza",300.0,3.5,low
the-good-grain::residency-road,The Good Grain,residency road,"healthy food, north indian, south indian",400.0,4.1,low
pasta-street::cunningham-road,Pasta Street,cunningham road,"italian, pizza, salad",1300.0,4.5,medium
chetty-s-coffee::mg-road,Chetty's Coffee,mg road,south indian,200.0,3.7,low
cita-pani::indiranagar,Cita Pani,indiranagar,"biryani, north indian, arabian",350.0,3.9,low
the-waffle-press::st-marks-road,The Waffle Press,st. marks road,"desserts, ice cream",400.0,4.3,low
delicacy::frazer-town,Delicacy,frazer town,"chinese, thai, momos",500.0,3.9,low
kareem-s::frazer-town,Kareem's,frazer town,"north indian, mughlai",700.0,3.6,low
mamagoto::indiranagar,Mamagoto,indiranagar,"asian, thai, chinese, bbq, momos",1600.0,4.4,medium
tayabbs::frazer-town,Tayabbs,frazer town,"rolls, north indian, fast food",500.0,3.0,low
atty-s-bakery::frazer-town,Atty's Bakery,frazer town,bakery,250.0,4.0,low
vijayalakshmi-veg::frazer-town,Vijayalakshmi Veg,frazer town,south indian,200.0,3.9,low
the-cake-house::ulsoor,The Cake House,ulsoor,"bakery, desserts",300.0,3.7,low
eden-park::cunningham-road,Eden Park,cunningham road,"andhra, biryani, chinese, north indian, seafood, south indian",1100.0,4.1,medium
yumyumdilli::indiranagar,YumYumDilli,indiranagar,north indian,500.0,3.6,low
kanti-sweets::brigade-road,Kanti Sweets,brigade road,"mithai, street food",400.0,3.9,low
rahhams::frazer-town,Rahhams,frazer town,"mughlai, north indian, chinese",700.0,3.9,low
marzipan-cafe-bakery::ulsoor,Marzipan Cafe & Bakery,ulsoor,"cafe, mediterranean, bakery, greek, beverages",700.0,4.2,low
bozo-s-yum-yums::frazer-town,Bozo's Yum Yums,frazer town,"fast food, burger, american",650.0,4.0,low
pind-balluchi::brigade-road,Pind Balluchi,brigade road,"north indian, mughlai",700.0,4.0,low
cream-chemistry::frazer-town,Cream Chemistry,frazer town,"ice cream, desserts",500.0,3.9,low
the-brekkie-shop::mg-road,The Brekkie Shop,mg road,"healthy food, sandwich",300.0,3.5,low
maravanthe::brigade-road,Maravanthe,brigade road,"mangalorean, seafood",650.0,3.5,low
haldiram-s-express::brigade-road,Haldiram's Express,brigade road,north indian,300.0,3.6,low
hotel-ramprasad::brigade-road,Hotel Ramprasad,brigade road,"south indian, chinese",300.0,4.2,low
anna-kuteera::st-marks-road,Anna Kuteera,st. marks road,"south indian, north indian, chinese",400.0,3.8,low
indian-spice-food::ulsoor,Indian Spice Food,ulsoor,"north indian, chinese",300.0,3.6,low
wangs-kitchen::ulsoor,Wangs Kitchen,ulsoor,chinese,1000.0,2.5,medium
lassi-shop::indiranagar,Lassi Shop,indiranagar,"beverages, juices, ice cream",100.0,3.8,low
kitchen-of-joy::indiranagar,Kitchen of Joy,indiranagar,"fast food, bengali, rolls",400.0,4.1,low
haji-ali-juice-centre::commercial-street,Haji Ali Juice Centre,commercial street,"fast food, pizza, rolls, beverages, juices",350.0,4.0,low
domino-s-pizza::mg-road,Domino's Pizza,mg road,"pizza, fast food",800.0,3.9,low
mama-mia::indiranagar,Mama Mia!,indiranagar,"desserts, cafe",400.0,4.3,low
shaadi-ki-biryani::commercial-street,Shaadi Ki Biryani,commercial street,biryani,600.0,2.8,low
taste-of-nepal::koramangala-8th-block,Taste of Nepal,koramangala 8th block,"nepalese, momos, chinese",350.0,3.5,low
shiro::lavelle-road,Shiro,lavelle road,"japanese, asian",3000.0,4.4,high
five-star-chicken::wilson-garden,Five Star Chicken,wilson garden,"fast food, burger",200.0,3.5,low
thai-house::brigade-road,Thai House,brigade road,thai,700.0,4.2,low
innerchef::indiranagar,InnerChef,indiranagar,"north indian, continental",500.0,3.7,low
roll-er-dokaan::brigade-road,Roll Er Dokaan,brigade road,"street food, rolls",300.0,3.3,low
nh7-refuel::ulsoor,NH7 Refuel,ulsoor,"north indian, chinese, biryani",400.0,3.5,low
church-street-social::church-street,Church Street Social,church street,"american, north indian, chinese, finger food, momos",1500.0,4.3,medium
mad-over-donuts::brigade-road,Mad Over Donuts,brigade road,"bakery, desserts, beverages",450.0,3.9,low
sheesh-kebab::frazer-town,Sheesh Kebab,frazer town,north indian,700.0,4.1,low
just-shawarma::ulsoor,Just Shawarma,ulsoor,arabian,300.0,3.8,low
bangaliana::indiranagar,Bangaliana,indiranagar,bengali,500.0,3.7,low
the-belgian-waffle-co::indiranagar,The Belgian Waffle Co.,indiranagar,desserts,400.0,4.0,low
taco-bell::brigade-road,Taco Bell,brigade road,"mexican, american, fast food",600.0,3.8,low
bangalore-masala-house::vasanth-nagar,Bangalore Masala House,vasanth nagar,"cafe, continental, fast food",500.0,4.2,low
classic-lassi-shop::ulsoor,Classic Lassi Shop,ulsoor,"beverages, ice cream",150.0,3.5,low
fruit-face::indiranagar,Fruit Face,indiranagar,"fast food, street food, beverages",300.0,3.6,low
sweet-truth::koramangala-8th-block,Sweet Truth,koramangala 8th block,"bakery, desserts",500.0,4.2,low
srinidhi-sagar-food-line::indiranagar,Srinidhi Sagar Food Line,indiranagar,"south indian, north indian, chinese",40.0,3.7,low
jars::vasanth-nagar,Jars,vasanth nagar,"healthy food, beverages",650.0,3.8,low
pabrai-s-fresh-naturelle-icecreams::brigade-road,Pabrai's Fresh & Naturelle Icecreams,brigade road,"ice cream, desserts",180.0,4.2,low
ibaco::indiranagar,Ibaco,indiranagar,desserts,300.0,4.0,low
hungerbreak-24x7::koramangala-8th-block,Hungerbreak 24x7,koramangala 8th block,"north indian, south indian, maharashtrian",500.0,3.1,low
the-egg-factory::st-marks-road,The Egg Factory,st. marks road,"continental, american",750.0,4.2,low
firewood-biryani::residency-road,Firewood Biryani,residency road,"biryani, kebab, rolls",400.0,3.9,low
sweet-chariot::cunningham-road,Sweet Chariot,cunningham road,"bakery, fast food",500.0,3.8,low
venus-biryani::domlur,Venus Biryani,domlur,"biryani, chinese",200.0,3.0,low
sangam-sweets::seshadripuram,Sangam Sweets,seshadripuram,"mithai, street food",200.0,3.1,low
kartik-s-mithai-shoppe::indiranagar,Kartik's Mithai Shoppe,indiranagar,"mithai, street food",150.0,4.1,low
desi-deck::brigade-road,Desi Deck,brigade road,"mughlai, north indian, desserts",1300.0,3.9,medium
ubcr::indiranagar,UBCR,indiranagar,"italian, american, chinese, arabian, north indian, cafe",350.0,3.3,low
hoppipola::church-street,Hoppipola,church street,"continental, mediterranean, european",1300.0,4.3,medium
hatti-kaapi::ulsoor,Hatti Kaapi,ulsoor,"south indian, beverages",200.0,3.8,low
mount-view-fast-food::vasanth-nagar,Mount View Fast Food,vasanth nagar,"fast food, street food",100.0,3.3,low
chichaba-s-taj::frazer-town,Chichaba's Taj,frazer town,"biryani, north indian, mughlai",600.0,3.9,low
99-pancakes::church-street,99 Pancakes,church street,"desserts, ice cream",150.0,4.1,low
beijing-bites::richmond-road,Beijing Bites,richmond road,"chinese, thai",850.0,3.8,medium
kabab-korner::st-marks-road,Kabab Korner,st. marks road,"north indian, chinese, fast food",500.0,3.9,low
oh-my-chaat::frazer-town,Oh My Chaat,frazer town,street food,300.0,3.1,low
yumyumsouth::indiranagar,YumYumSouth,indiranagar,south indian,600.0,3.5,low
foodhall::mg-road,Foodhall,mg road,"italian, bakery, fast food",1000.0,4.0,medium
ciclo-cafe::indiranagar,Ciclo Cafe,indiranagar,"cafe, italian, american",1000.0,4.3,medium
alibaba-cafe-and-restaurant::frazer-town,Alibaba Cafe and Restaurant,frazer town,"arabian, middle eastern",700.0,3.9,low
goli-vada-pav-no-1::ulsoor,Goli Vada Pav No. 1,ulsoor,street food,200.0,3.5,low
ooty-chocolates::indiranagar,Ooty Chocolates,indiranagar,desserts,300.0,3.8,low
arya-bhavan-sweets::vasanth-nagar,Arya Bhavan Sweets,vasanth nagar,"mithai, street food, north indian",300.0,3.2,low
amande-patisserie::lavelle-road,Amande Patisserie,lavelle road,"bakery, french, desserts",300.0,4.2,low
qissa-khawani::church-street,Qissa Khawani,church street,"north indian, mughlai",800.0,4.4,low
ayda-persian-kitchen::church-street,Ayda Persian Kitchen,church street,"north indian, iranian",950.0,3.9,medium
sri-krishna-sweets::indiranagar,Sri Krishna Sweets,indiranagar,mithai,250.0,3.7,low
tewari-bros-mithai-shoppie::commercial-street,Tewari Bros Mithai Shoppie,commercial street,"fast food, mithai",300.0,3.8,low
kolkatta-famous-chat::indiranagar,Kolkatta Famous Chat,indiranagar,"street food, north indian",100.0,3.7,low
cookie-man::brigade-road,Cookie Man,brigade road,bakery,150.0,3.4,low
vinny-s::brigade-road,Vinny's,brigade road,"pizza, italian, continental, desserts",800.0,3.9,low
sagar-delicacy::ulsoor,Sagar Delicacy,ulsoor,"north indian, chinese, fast food, street food",500.0,3.9,low
platter::residency-road,Platter,residency road,"street food, juices",300.0,2.9,low
the-adukkala-restaurant::brigade-road,The Adukkala Restaurant,brigade road,kerala,500.0,3.6,low
carnival-de-goa::ulsoor,Carnival de Goa,ulsoor,"goan, mangalorean, pizza",1000.0,4.2,medium
mcdonald-s::brigade-road,McDonald's,brigade road,"burger, fast food",500.0,3.7,low
northern-route::st-marks-road,Northern Route,st. marks road,"north indian, street food",300.0,4.1,low
indulge-by-innerchef::indiranagar,INDULGE by InnerChef,indiranagar,"desserts, bakery",400.0,3.5,low
the-open-box::st-marks-road,The Open Box,st. marks road,"european, north indian, mediterranean, asian, salad",1400.0,4.2,medium
double-decker::brigade-road,Double Decker,brigade road,"continental, north indian",1300.0,4.3,medium
chickpet-donne-biryani-house::commercial-street,Chickpet Donne Biryani House,commercial street,biryani,250.0,3.7,low
toscano::lavelle-road,Toscano,lavelle road,"italian, salad",1500.0,4.4,medium
foreign-cafaaaaaaaaaaaaaaaa::indiranagar,Foreign CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,indiranagar,continental,500.0,3.1,low
dakshin-biryani-tiffin::indiranagar,Dakshin Biryani & Tiffin,indiranagar,"andhra, south indian, north indian",550.0,3.4,low
pizza-stop::lavelle-road,Pizza Stop,lavelle road,"pizza, italian",600.0,3.5,low
baskin-robbins::frazer-town,Baskin Robbins,frazer town,"ice cream, desserts",250.0,3.1,low
chocolate-d-luxe::lavelle-road,Chocolate D'Luxe,lavelle road,desserts,550.0,4.1,low
chilli-chicken::brigade-road,Chilli Chicken,brigade road,fast food,500.0,3.1,low
nolimmits-lounge-and-club::brigade-road,NoLimmits Lounge and Club,brigade road,"chinese, continental, north indian, burger, pizza",2000.0,4.0,medium
masale-daan::richmond-road,Masale Daan,richmond road,north indian,350.0,3.2,low
hotel-rangoon::ulsoor,Hotel Rangoon,ulsoor,burmese,300.0,3.7,low
drunken-monkey::frazer-town,Drunken Monkey,frazer town,"beverages, fast food",400.0,3.5,low
mangalore-pearl---seafood-restaurant::ulsoor,Mangalore pearl - Seafood Restaurant,ulsoor,"mangalorean, seafood",550.0,4.3,low
the-wok-shop::ulsoor,The Wok Shop,ulsoor,"asian, chinese, momos, fast food, indonesian, korean",500.0,3.4,low
chaitanya-veg::shivajinagar,Chaitanya Veg,shivajinagar,south indian,300.0,3.2,low
20-feet-high::church-street,20 Feet High,church street,"american, continental, steak, salad",1000.0,4.0,medium
world-in-a-bowl::indiranagar,World In A Bowl,indiranagar,"continental, north indian, desserts, beverages",600.0,2.8,low
bean-flickers::indiranagar,Bean Flickers,indiranagar,"cafe, american, fast food, coffee, continental",700.0,4.3,low
7-plates::frazer-town,7 Plates,frazer town,"north indian, mughlai, rolls, fast food",600.0,3.9,low
